Date,Open,High,Low,Close,Adj Close,Volume
2019-12-02,205.110001,205.179993,201.779999,203.000000,201.779190,28007000
2019-12-03,200.210007,201.490005,199.229996,201.410004,200.198761,31104100
2019-12-04,202.440002,202.910004,202.139999,202.429993,201.212631,15300100
2019-12-05,203.149994,203.149994,201.839996,202.830002,201.610214,14962300
2019-12-06,204.309998,205.149994,204.149994,205.000000,203.767166,16555300
2019-12-09,204.630005,205.589996,203.979996,204.070007,202.842773,13984100
2019-12-10,204.169998,204.880005,203.440002,203.899994,202.673782,21799800
2019-12-11,204.360001,205.190002,204.039993,204.979996,203.747299,18780800
2019-12-12,204.770004,207.320007,204.490005,206.509995,205.268066,32612000
2019-12-13,206.399994,207.910004,205.960007,207.190002,205.944000,32519400
2019-12-16,208.550003,209.529999,208.479996,209.270004,208.011490,21296600
2019-12-17,209.539993,209.710007,209.039993,209.389999,208.130768,15996100
2019-12-18,209.570007,210.130005,209.330002,209.550003,208.289810,15443300
2019-12-19,209.639999,210.929993,209.619995,210.860001,209.591934,17865900
2019-12-20,211.860001,212.520004,211.270004,211.710007,210.436813,27672600
2019-12-23,212.000000,212.149994,211.630005,211.809998,210.992661,23774700
2019-12-24,212.000000,212.089996,211.440002,211.919998,211.102234,7089000
2019-12-26,212.259995,213.809998,212.229996,213.789993,212.965012,17067500
2019-12-27,214.539993,214.559998,213.039993,213.610001,212.785721,18134100
2019-12-30,213.500000,213.630005,211.160004,212.210007,211.391129,21815500
2019-12-31,211.529999,212.759995,211.199997,212.610001,211.789566,18170900
2020-01-02,214.399994,216.160004,213.979996,216.160004,215.325897,30969400
2020-01-03,213.300003,215.470001,213.279999,214.179993,213.353516,27518900
2020-01-06,212.500000,215.589996,212.240005,215.559998,214.728195,21655300
2020-01-07,215.639999,216.139999,214.850006,215.529999,214.698303,22139300
2020-01-08,215.500000,218.139999,215.160004,217.149994,216.312057,26397300
2020-01-09,218.940002,219.410004,217.710007,218.990005,218.144974,23547000
2020-01-10,219.850006,219.869995,218.039993,218.429993,217.587112,21898500
2020-01-13,219.330002,220.979996,218.979996,220.949997,220.097397,22756900
2020-01-14,220.839996,221.210007,219.740005,220.080002,219.230759,24418100
2020-01-15,220.199997,221.199997,219.449997,220.169998,219.320404,25742100
2020-01-16,221.270004,222.320007,220.800003,222.279999,221.422256,18805000
2020-01-17,223.279999,223.559998,222.119995,223.380005,222.518021,24325200
2020-01-21,222.759995,223.839996,222.660004,223.279999,222.418411,21146300
2020-01-22,224.410004,225.149994,223.589996,223.869995,223.006119,20736400
2020-01-23,223.740005,224.690002,222.699997,224.589996,223.723358,26496100
2020-01-24,225.639999,225.880005,221.669998,222.699997,221.840652,37436500
2020-01-27,217.669998,219.279999,217.179993,218.100006,217.258408,42264400
2020-01-28,219.639999,221.960007,219.059998,221.449997,220.595474,26731900
2020-01-29,222.679993,222.929993,220.830002,221.809998,220.954071,28924500
2020-01-30,220.380005,222.699997,219.690002,222.600006,221.741043,39406800
2020-01-31,223.529999,223.559998,218.289993,219.070007,218.224670,52015800
2020-02-03,220.139999,222.889999,219.990005,222.380005,221.521881,25468300
2020-02-04,225.419998,227.860001,224.649994,227.470001,226.592239,30528900
2020-02-05,230.210007,230.250000,226.850006,228.220001,227.339355,38534800
2020-02-06,228.789993,230.250000,227.979996,230.190002,229.301743,22467100
2020-02-07,229.160004,230.440002,228.539993,229.199997,228.315552,25884900
2020-02-10,228.440002,231.979996,228.380005,231.970001,231.074875,21478900
2020-02-11,233.250000,234.020004,231.399994,232.009995,231.114700,30198000
2020-02-12,233.380005,234.380005,232.800003,234.270004,233.365997,24471300
2020-02-13,232.639999,234.929993,232.360001,233.970001,233.067154,22773200
2020-02-14,234.339996,234.860001,233.550003,234.639999,233.734573,23438500
2020-02-18,233.500000,235.169998,233.250000,234.729996,233.824219,24394500
2020-02-19,236.130005,237.470001,235.850006,236.979996,236.065536,22230500
2020-02-20,236.460007,236.949997,231.880005,234.779999,233.874023,42604000
2020-02-21,233.610001,234.009995,229.320007,230.270004,229.381439,66017200
2020-02-24,221.679993,224.250000,220.259995,221.389999,220.535706,84522600
2020-02-25,223.250000,223.990005,214.740005,215.369995,214.538910,97743000
2020-02-26,216.710007,220.279999,214.899994,216.479996,215.644638,79537700
2020-02-27,210.899994,216.419998,205.500000,205.639999,204.846466,121822600
2020-02-28,198.639999,207.169998,198.169998,205.800003,205.005859,149247100
2020-03-02,208.880005,216.570007,205.940002,216.419998,215.584869,112933900
2020-03-03,217.110001,219.610001,207.619995,209.479996,208.671661,131953500
2020-03-04,213.320007,218.330002,211.369995,218.220001,217.377930,73086200
2020-03-05,212.690002,216.360001,210.100006,211.589996,210.773514,78705500
2020-03-06,204.669998,209.149994,202.910004,208.020004,207.217300,89828400
2020-03-09,193.479996,201.160004,192.110001,193.570007,192.823059,116424000
2020-03-10,201.110001,204.300003,193.679993,204.110001,203.322388,100599200
2020-03-11,199.350006,200.750000,192.729996,195.220001,194.466690,89168800
2020-03-12,182.089996,190.779999,176.940002,177.320007,176.635757,137820700
2020-03-13,187.070007,194.479996,178.130005,192.339996,191.597794,134882000
2020-03-16,174.149994,184.679993,169.160004,169.300003,168.646713,92054400
2020-03-17,175.470001,184.389999,169.779999,182.139999,181.437149,121257100
2020-03-18,171.610001,179.220001,166.800003,176.600006,175.918533,114156300
2020-03-19,175.690002,183.490005,171.630005,177.660004,176.974457,120896500
2020-03-20,181.740005,182.869995,170.100006,170.699997,170.041306,118983900
2020-03-23,170.919998,174.210007,164.929993,170.460007,170.164093,124639800
2020-03-24,179.910004,183.830002,177.949997,183.660004,183.341171,94881800
2020-03-25,184.419998,189.509995,179.979996,182.300003,181.983536,88754900
2020-03-26,183.869995,192.720001,183.610001,191.899994,191.566864,79887600
2020-03-27,186.929993,190.509995,184.660004,185.300003,184.978333,58845000
2020-03-30,187.100006,192.490005,186.339996,192.039993,191.706619,49356900
2020-03-31,191.720001,195.250000,189.199997,190.399994,190.069458,62659300
2020-04-01,184.770004,187.660004,180.860001,182.309998,181.993515,53715400
2020-04-02,181.240005,190.100006,180.970001,186.009995,185.687088,56465300
2020-04-03,185.550003,187.070007,181.289993,183.369995,183.051666,47487600
2020-04-06,190.479996,197.649994,189.190002,196.479996,196.138916,64763500
2020-04-07,202.369995,202.660004,196.000000,196.399994,196.059052,69904500
2020-04-08,198.149994,201.169998,196.169998,200.570007,200.221817,45940400
2020-04-09,202.350006,203.220001,199.029999,200.860001,200.511307,68323900
2020-04-13,200.000000,203.419998,198.750000,203.029999,202.677536,42853900
2020-04-14,207.229996,212.500000,206.419998,211.860001,211.492218,63959600
2020-04-15,208.479996,211.830002,207.119995,209.429993,209.066422,47036000
2020-04-16,211.690002,214.369995,209.690002,213.250000,212.879807,64657400
2020-04-17,216.169998,216.509995,212.080002,215.289993,214.916260,62863200
2020-04-20,213.360001,215.880005,212.570007,212.740005,212.370697,38249100
2020-04-21,210.600006,211.160004,203.630005,204.889999,204.534317,72932800
2020-04-22,209.100006,212.350006,208.330002,210.970001,210.603760,40188800
2020-04-23,211.789993,214.440002,210.100006,210.520004,210.154541,43278500
2020-04-24,210.970001,214.300003,209.500000,213.839996,213.468781,34303400
2020-04-27,216.190002,216.630005,214.500000,215.559998,215.185791,36451700
2020-04-28,217.320007,217.320007,211.210007,211.500000,211.132843,46862800
2020-04-29,216.190002,219.970001,215.139999,219.000000,218.619812,48716400
2020-04-30,219.949997,220.039993,217.350006,218.910004,218.529984,42955500
2020-05-01,214.500000,216.669998,211.679993,212.740005,212.370697,48795000
2020-05-04,211.460007,215.449997,211.119995,215.220001,214.846390,32841000
2020-05-05,217.440002,220.139999,216.850006,217.660004,217.282150,37783100
2020-05-06,219.399994,221.039993,218.110001,219.000000,218.619812,36455200
2020-05-07,221.820007,222.729996,220.419998,221.820007,221.434937,38624800
2020-05-08,223.619995,225.000000,222.479996,224.860001,224.469650,31964400
2020-05-11,223.490005,227.929993,223.250000,226.869995,226.476151,35714100
2020-05-12,227.490005,228.100006,222.089996,222.119995,221.734406,41054100
2020-05-13,222.660004,224.610001,216.710007,219.339996,218.959229,65521200
2020-05-14,217.970001,221.869995,215.990005,221.830002,221.444916,51549300
2020-05-15,218.779999,223.330002,218.330002,223.270004,222.882416,55747200
2020-05-18,226.330002,228.679993,225.470001,227.429993,227.035172,42597600
2020-05-19,227.699997,229.850006,226.710007,226.860001,226.466171,36237300
2020-05-20,229.500000,231.759995,229.479996,231.389999,230.988312,37417000
2020-05-21,231.440002,232.139999,228.339996,228.869995,228.472687,43642900
2020-05-22,228.449997,229.869995,227.500000,229.660004,229.261322,28762400
2020-05-26,233.360001,233.570007,228.789993,229.039993,228.642380,33055300
2020-05-27,228.690002,230.410004,223.940002,230.289993,229.890213,55665600
2020-05-28,229.110001,233.470001,229.050003,229.990005,229.590744,42784300
2020-05-29,230.380005,233.600006,228.759995,233.360001,232.954895,50878600
2020-06-01,232.460007,234.449997,232.000000,234.059998,233.653671,25776000
2020-06-02,234.500000,235.690002,232.009995,235.630005,235.220947,33383400
2020-06-03,236.259995,237.470001,235.350006,236.690002,236.279114,37228700
2020-06-04,236.330002,237.789993,233.679993,235.029999,234.621994,38716100
2020-06-05,236.220001,240.300003,235.630005,239.690002,239.273911,47365600
2020-06-08,239.539993,241.679993,237.910004,241.550003,241.130676,32937300
2020-06-09,240.660004,244.179993,240.470001,243.300003,242.877640,35046300
2020-06-10,245.050003,247.820007,244.509995,246.220001,245.792572,58084400
2020-06-11,242.160004,243.589996,233.960007,234.020004,233.613754,72919400
2020-06-12,239.089996,240.399994,231.740005,235.880005,235.470520,72034800
2020-06-15,232.440002,239.449997,231.470001,238.750000,238.335541,45307400
2020-06-16,243.779999,244.389999,239.100006,242.850006,242.428421,48890100
2020-06-17,244.399994,245.500000,242.729996,243.619995,243.197067,34749300
2020-06-18,243.289993,244.529999,242.490005,244.279999,243.855927,30578600
2020-06-19,246.729996,247.000000,242.449997,244.240005,243.816010,49422100
2020-06-22,243.679993,246.869995,243.380005,246.740005,246.740005,24068700
2020-06-23,248.389999,251.149994,247.820007,248.839996,248.839996,32767400
2020-06-24,248.059998,249.330002,242.160004,243.710007,243.710007,46032400
2020-06-25,243.800003,246.339996,241.139999,246.029999,246.029999,36940800
2020-06-26,245.779999,245.960007,239.679993,240.220001,240.220001,52824600
2020-06-29,239.970001,242.850006,237.350006,242.839996,242.839996,34377800
2020-06-30,242.770004,248.160004,242.580002,247.600006,247.600006,38909200
2020-07-01,247.639999,251.520004,247.080002,250.490005,250.490005,34689200
2020-07-02,253.020004,254.270004,251.710007,252.190002,252.190002,31956500
2020-07-06,255.449997,258.929993,255.429993,258.390015,258.390015,34589000
2020-07-07,258.130005,260.880005,256.299988,256.609985,256.609985,36578200
2020-07-08,257.980011,260.019989,256.500000,259.989990,259.989990,30426300
2020-07-09,261.970001,262.869995,257.630005,262.179993,262.179993,40312900
2020-07-10,262.029999,264.230011,259.260010,263.970001,263.970001,32885300
2020-07-13,266.910004,269.790009,257.690002,258.540009,258.540009,64108100
2020-07-14,255.929993,260.790009,252.759995,260.369995,260.369995,72230500
2020-07-15,261.829987,262.690002,257.489990,260.899994,260.899994,54523900
2020-07-16,258.019989,259.779999,255.619995,259.119995,259.119995,47594100
2020-07-17,259.589996,260.309998,257.170013,259.420013,259.420013,35137900
2020-07-20,260.079987,267.429993,258.790009,266.779999,266.779999,40610100
2020-07-21,268.399994,268.410004,263.130005,264.000000,264.000000,43443000
2020-07-22,264.510010,265.890015,262.549988,264.929993,264.929993,29865500
2020-07-23,264.510010,265.239990,256.549988,258.010010,258.010010,51363500
2020-07-24,254.039993,256.929993,251.320007,255.559998,255.559998,54054500
2020-07-27,257.260010,260.519989,256.450012,260.119995,260.119995,36445700
2020-07-28,259.309998,259.850006,256.510010,256.809998,256.809998,31302400
2020-07-29,258.399994,260.660004,257.910004,259.769989,259.769989,27556900
2020-07-30,257.739990,261.709991,256.549988,261.130005,261.130005,41774500
2020-07-31,265.910004,265.950012,260.850006,265.790009,265.790009,53756200
2020-08-03,268.000000,270.149994,267.869995,269.380005,269.380005,32081600
2020-08-04,268.859985,270.480011,268.089996,270.380005,270.380005,24843400
2020-08-05,270.829987,271.250000,269.959991,271.190002,271.190002,4313502
